stop_id,stop_name,stop_lat,stop_lon
37211,Panorama (Before) Dr/Walnut Ave (Mildura),-34.2091696032321,142.123264856794
37213,Dunning Dr/Walnut Ave (Mildura),-34.2058873627958,142.127237641478
37214,Renee Ct/Dunning Dr (Mildura),-34.2049016923093,142.126459799929
37215,Woodley Dr/Dunning Dr (Mildura),-34.2033893562007,142.126026724516
37216,Panorama Dr/Holyoake Way (Mildura),-34.2024423306677,142.124184376161
37217,Fush Pl/Ontario Ave (Mildura),-34.2007720596724,142.123630388538
37218,Kyamber Ct/Westside Bvd (Mildura),-34.198054254915,142.123006808842
37219,Westside Bvd/Fifteenth St (Mildura),-34.1969537360072,142.124772081014
3722,Racecourse Rd Nth/Racecourse Rd (Pakenham),-38.0713628034949,145.493717555004
37220,Ontario Ave/Fifteenth St (Mildura),-34.198078192815,142.126094640592
37221,Endeavour Ct/Ontario Ave (Mildura),-34.1944139521196,142.131335229087
37223,Cavallo Dr/Ontario Ave (Mildura),-34.1914060164928,142.13496600002
37224,Ontario Ave/Eleventh St (Mildura),-34.1805140405159,142.146462476769
37225,Raymond Ct/Eleventh St (Mildura),-34.1791437260713,142.144839719266
37226,St Josephs College Stadium/Eleventh St (Mildura),-34.1765301388706,142.141619570584
37227,Old Aerodrome Tennis Courts/Eleventh St (Mildura),-34.1731991896702,142.137573956449
37228,Old Aerodrome Sporting Complex/Eleventh St (Mildura),-34.1717273564492,142.13589230055
37229,Flora (South) Ave/Eleventh St (Mildura),-34.1694333261078,142.133239441917
3723,Cameron Way/Racecourse Rd (Pakenham),-38.0770651897962,145.49354356925
37230,Grandview (North) Way/Flora Ave (Mildura),-34.1675832056815,142.134277732652
37231,43 Flora Ave (Mildura),-34.1660973390988,142.136096838489
37232,Flora (East) Ave/Eighth St (Mildura),-34.1652286164826,142.138942259718
37233,Dyar (North) Ave/Eighth St (Mildura),-34.1687999775545,142.142919604224
37234,Etherington (East) Dr/Eighth St (Mildura),-34.1702464763255,142.144646135244
37235,Riverside Av/Eighth St (Mildura),-34.1723070608096,142.147096015771
37236,Charles Ct/Tenth St (Mildura),-34.1793190000819,142.148579275808
37237,Ranfurly Ct/Tenth St (Mildura),-34.1780809490035,142.14711146536
37238,Riverside Ave/Tenth St (Mildura),-34.1763781211215,142.145052686573
37239,Eleventh St/Riverside Ave (Mildura),-34.1764678464797,142.143454544917
37240,Eleventh St/Riverside Ave (Mildura),-34.1764331673493,142.143261476588
37241,Riverside Ave/Tenth St (Mildura),-34.1762369144986,142.145125812987
37242,Ranfurly Ct/Tenth St (Mildura),-34.1779679854865,142.147215480079
37243,Charles Ct/Tenth St (Mildura),-34.1791872058331,142.148662696642
37244,Rowse Ct/Flora Ave (Mildura),-34.1701360649779,142.131432776897
37245,Rowse Ct (After)/Flora Ave (Mildura),-34.1716907243183,142.129533683738
37246,Hood Ct/Flora Ave (Mildura),-34.1749650724594,142.125584897237
37247,Ranfurly Way (Mildura),-34.1764784101928,142.11316570475
37248,145 Ranfurly Way (Mildura),-34.1775569612026,142.109050481749
37249,199 Ranfurly Way (Mildura),-34.17730040538,142.103083544623
37250,River Ave/Reilly St (Merbein),-34.1709933337132,142.076522163778
37251,Game St/Reilly St (Merbein),-34.1694019122276,142.074350211982
37252,Merbein P-10 College/Commercial St (Merbein),-34.1691935720598,142.071187600162
37253,Mead St/Commercial St (Merbein),-34.1684702667744,142.068434267376
37254,Foster St/Commercial St (Merbein),-34.1679935869629,142.065991652089
37255,O'Bryan St/Commercial St (Merbein),-34.1679956869402,142.063586136962
37256,Merbein Post Office/Railway Ave (Merbein),-34.168376947758,142.06075758672
37257,Obryan St/Commercial St (Merbein),-34.1678580269423,142.063745861713
37258,Foster St/Commercial St (Merbein),-34.1678554878467,142.066140563624
37259,Mead St/Commercial St (Merbein),-34.1683385370594,142.068517793687
37260,Merbein P-10 College/Commercial St (Merbein),-34.1690258992848,142.071273217543
37261,Chaffey St/Commercial St (Merbein),-34.1686734956169,142.07281068453
37262,Cameron St/Reilly St (Merbein),-34.1698994466591,142.075523968499
37263,Cameron St (After)/Reilly St (Merbein),-34.1707673972926,142.076502809286
37264,207 Ranfurly Way (Mildura),-34.1769083039735,142.10273781062
37265,131 Ranfurly Way (Mildura),-34.1774165599604,142.108917726894
37266,Ranfurly Bend Park/Ranfurly Way (Mildura),-34.1763393077375,142.113065378539
37267,197 Flora Ave (Mildura),-34.1749628658184,142.125303278942
37268,Hood Ct/Flora Ave (Mildura),-34.173683357198,142.126872424662
37269,Rowse Ct/Flora Ave (Mildura),-34.1716038290121,142.129386984094
37270,Rowse Ct Nth/Flora Ave (Mildura),-34.170040185977,142.131286594744
37283,Sixteenth St/Deakin Ave (Mildura),-34.2157060630657,142.125467690531
37286,Between 16th and 17 St/Deakin Ave (Mildura),-34.2196494784943,142.120686332476
37287,Seventeenth St/Deakin Ave (Mildura),-34.2234062080849,142.116197221907
37288,Walnut Ave/Seventeenth St (Mildura),-34.2195861148694,142.110075605688
37289,Ontario Ave/Seventeenth St (Mildura),-34.2154719131153,142.105164162112
37290,Between Ontario & Riverside Ave/Seventeenth St (Mildura),-34.2136652085169,142.103003070394
37291,Riverside Ave/Seventeenth St (Cabarita),-34.2111674476527,142.100004046037
37292,The Lake PS/Seventeenth St (Cabarita),-34.2052837513144,142.09297409617
37293,Flora Ave/Seventeenth St (Cabarita),-34.2032413918839,142.090556216157
37294,Regina Ave/Calder Hwy (Cabarita),-34.1991261283562,142.085635863112
37295,Dickies Rd/Mena Rd (Birdwoodton),-34.1957428423725,142.076749733821
37296,111 Mena Rd (Birdwoodton),-34.1967010321693,142.068337146735
37297,River Ave/Mena Rd (Birdwoodton),-34.1966926811437,142.059644913182
37298,Sixth St/Calder Hwy (Merbein),-34.1922952941,142.058471352406
37299,201 Main Ave (Merbein),-34.1873421859364,142.058479164365
37300,Fifth St/Calder Hwy (Merbein),-34.1809929044396,142.058481849762
37301,Fourth St/Calder Hwy (Merbein),-34.1752927233108,142.058500723866
37302,Fourth St/Calder Hwy (Merbein),-34.1761006828201,142.058659395562
37303,Fifth St/Main Av Sth (Merbein),-34.1820353480485,142.058648493653
37304,Sixth St/Calder Hwy (Merbein),-34.1931490532128,142.058649033892
37305,River Ave/Mena Rd (Birdwoodton),-34.1965396320074,142.061431419009
37306,112 Mena Rd (Birdwoodton),-34.1965355435169,142.06847687126
37307,Dickies Rd/Mena Rd (Birdwoodton),-34.1956126987455,142.076648928998
37308,Regina Ave/Calder Hwy (Cabarita),-34.1996576670633,142.086537127205
37310,The Lake PS/478 Seventeenth St (Mildura),-34.2052950266744,142.093255283535
37311,Riverside Ave/Seventeenth St (Mildura),-34.2119245119552,142.101141788156
37312,451 Seventeenth St (Mildura),-34.2136469093382,142.103220956186
37313,Ontario Ave/Seventeenth St (Mildura),-34.2161441737275,142.106209348426
37314,Walnut Ave/Seventeenth St (Mildura),-34.2201928476531,142.111059623255
37315,Seventeenth St/Deakin Ave (Mildura),-34.2230219801169,142.116273663619
37316,Between 16th and 17th St/Deakin Ave (Mildura),-34.2193640894531,142.12075703619
37331,Cobram Post Office/High St (Cobram),-35.9202949984866,145.649159345638
37338,Ottrey Lodge/Campbell Rd (Cobram),-35.9196673423321,145.659920710701
37346,The Border Mail Offices/McKoy St (West Wodonga),-36.1121179245702,146.861233184108
37347,Wodonga TAFE/87 McKoy St (West Wodonga),-36.1095595828524,146.855415648416
37348,La Trobe University/University Dr (West Wodonga),-36.1098250376436,146.851315279568
37350,Buckland Ct/Mayfair Dr (West Wodonga),-36.1149350471165,146.85713919125
37351,Aberdeen Dr/Mayfair Dr (West Wodonga),-36.1172216066012,146.861890914916
37352,Mayfair Dr/Lawrence St (West Wodonga),-36.1210014145969,146.863817847355
37353,Opal Ct/Melrose Dr (Wodonga),-36.1237277496716,146.867002498818
37354,Birallee Shopping Centre/101 Melrose Dr (West Wodonga),-36.1272137708407,146.864262760243
37357,Kelly Park/Lawrence` St (Wodonga),-36.1219733841548,146.870383659661
37358,Wodonga West Primary School/Lawrence St (Wodonga),-36.1231268629102,146.878471786818
37359,Smythe St/Lawrence St (Wodonga),-36.1238623332565,146.883704769714
37360,Centro Wodonga/Smythe St (Wodonga),-36.1201478261043,146.88368802331
37361,Water Tower Park/High St (Wodonga),-36.1233707729366,146.888228365697
37362,Wodonga Library/Hovell St (Wodonga),-36.1238579438659,146.888572171108
37363,Doctors Surgery/Beechworth Rd (Wodonga),-36.1276800256345,146.887933310448
37364,Family Vet Centre/Beechworth Rd (Wodonga),-36.130789858849,146.887295405697
37365,William St/Wilson St (Wodonga),-36.1307849833258,146.882227542631
37366,Wodonga Regional Health/Wilson St (Wodonga),-36.1303220027085,146.879038606937
37367,St Monicas Catholic School/Brockley St (Wodonga),-36.1265922137709,146.872965432249
37368,McFarland Rd/Trudewind Rd (Wodonga),-36.1306964006576,146.866535079349
37369,Harris Ct/Mcfarland Rd (Wodonga),-36.1314468202685,146.868445389469
37370,Flower Pl/Mcfarland Rd (Wodonga),-36.1335049932405,146.870820378557
37371,Park View Cl/Melrose Dr (West Wodonga),-36.1313800645982,146.865166920539
37372,Wodonga Middle Years College/Emerald Ave (West Wodonga),-36.1251823213429,146.861721390377
37373,Birallee Park/Emerald Ave (West Wodonga),-36.1253046730413,146.858409509468
37375,Emerald Ave/Marshall St (West Wodonga),-36.1261304015592,146.855296361328
37376,Gayview Dr/Marshall St (West Wodonga),-36.1250352053381,146.851786683805
37377,Gayview Shops/Gayview Dr (West Wodonga),-36.1229829570053,146.854513139704
37378,Lawrence St/Gayview Dr (West Wodonga),-36.1204518289405,146.85641801109
37379,Wodonga Sports Park/Melrose Dr (Wodonga),-36.1195904734206,146.867865113702
37380,Chifley St/Felltimber Creek Rd (West Wodonga),-36.1354954961259,146.861003090499
37381,Griffith St/Beechworth Rd (Wodonga),-36.1339537602712,146.886635144139
37382,Athol St/Beechworth Rd (Wodonga),-36.1360089657483,146.886232066482
37383,Beech St/Pearce (South) St (Wodonga),-36.1379997374251,146.884450829836
37384,Wodonga South Primary School/Pearce St (Wodonga),-36.1376000801684,146.88141709975
37385,Jarrah St/Pearce St (Wodonga),-36.1374002505953,146.879928032989
37386,Murray Valley Private Hospital/Nordsvan Dr (Wodonga),-36.1388840070983,146.876157824125
37388,Hartwig Rd/Pearce (South) St (Wodonga),-36.1380450746318,146.867300669047
37389,Federation Bottle Shop/Felltimber Creek Rd (West Wodonga),-36.1342095969162,146.856204011101
37391,Stevenson St/Marshall St (West Wodonga),-36.1309271410109,146.855598741968
37392,BMX Track/Silva Dr (West Wodonga),-36.1289095382457,146.857202779122
37393,Flying Fruit Fly School/Silva Dr (West Wodonga),-36.1291113198039,146.860114153407
37394,Melrose Primary School/Silva Dr (West Wodonga),-36.1305829842795,146.861923078022
37395,Ritter Rd/Silva Dr (West Wodonga),-36.1317833383435,146.863021250322
37396,Hartwig Rd/Pearce (North) St (Wodonga),-36.1378827671858,146.867278712848
37398,Lawry St/Pearce St (Wodonga),-36.1373110036069,146.880839571885
37399,Beech St/Pearce (North) St (Wodonga),-36.1378014452299,146.884506694272
37400,Elm St/Beechworth Rd (Wodonga),-36.1361616614354,146.885631662612
37401,Griffith St/Beechworth Rd (Wodonga),-36.1340704163111,146.886057037251
37402,Wilson St/Beechworth Rd (Wodonga),-36.1316186029683,146.886549591633
37403,Brockley St/Beechworth Rd (Wodonga),-36.128716104672,146.887153895522
37404,Wodonga Uniting Church/Beechworth Rd (Wodonga),-36.1258046069251,146.887780393537
37405,Jack In The Box Creek/Lawrence St (Wodonga),-36.1259777645694,146.900060093244
37406,Oslo Ct/London Rd (Wodonga),-36.1284851353178,146.901257164911
37407,Graeme Sutherland Park/Chapple St (Wodonga),-36.1285424432955,146.905235703208
37408,Huons Hills Rd/Chapple St (Wodonga),-36.129967000049,146.905322899843
37409,Spring Ave/Chapple St (Wodonga),-36.1330949571849,146.904685640381
37410,Bunnings/Thomas Mitchell Dr (Wodonga),-36.1330206609357,146.901996125924
37411,Blueys Bait and Tackle/Thomas Mitchell Dr (Wodonga),-36.1306823028977,146.89806477016
37412,Lange St/Thomas Mitchell Dr (Wodonga),-36.1279011957772,146.893178494523
37413,Brockley St/Gordon St (Wodonga),-36.1288576424132,146.884308642429
37414,Bassett St/Gordon St (Wodonga),-36.1303990313508,146.883995196831
37415,Chenery St/Gordon St (Wodonga),-36.132562374572,146.883547453084
37416,Elm St/Gordon St (Wodonga),-36.1357442964027,146.882898113731
37417,Emerald Ave/Lawrence St (West Wodonga),-36.1213814212689,146.865006220243
37418,Serpentine Ave/Lawrence St (West Wodonga),-36.1206721297046,146.859729081655
37420,Baranduda CFA/Wodonga - Yackandanda Rd (Baranduda),-36.1887240050056,146.954344448765
37421,Baranduda Bvd (Baranduda),-36.1855123511489,146.94918594502
37422,Paterson Ave/Baranduda Bvd (Baranduda),-36.1825630318935,146.946440946843
37423,Sanctuary Park Motel/High St (Wodonga),-36.1135837634484,146.892720100287
37424,St. Ives Hotel (opp)/Lincoln Caus (Gateway Island),-36.0951814022124,146.901898716061
37425,Ebden St/Wodonga Pl (South Albury (NSW)),-36.0888307163253,146.908804578638
37426,Country Comfort Motel/Dean St (Albury (NSW)),-36.0802414349504,146.912546327633
37427,QEII Square/Dean St (Albury (NSW)),-36.0808028938106,146.916011000987
37428,QEII Square/Dean St (Albury (NSW)),-36.0807765427027,146.91701063305
37429,Drummond Golf/Dean St (Albury (NSW)),-36.0804398719134,146.912668281194
37430,K-Mart Car Park/Smollett St (Albury (NSW)),-36.0824237054553,146.913154792809
37431,Snow White Depot/David St (Albury (NSW)),-36.0825821355921,146.920596285477
37432,Dean St/David St (Albury (NSW)),-36.0815813731193,146.920586184907
37433,Albury Shopping Centre/Townsend St (Albury (NSW)),-36.0820629038201,146.912921944859
37441,Waratah Cres/Jacaranda St (West Albury (NSW)),-36.0727892115351,146.894907800284
37442,Hakea Pl/Kurrajong Cres (West Albury (NSW)),-36.0714381915309,146.896464353039
37443,Hibiscus Cres/Kurrajong Cres (West Albury (NSW)),-36.0695274201965,146.897144269922
37444,Banksia St/Jacaranda St (West Albury (NSW)),-36.0697330522348,146.895145073985
37445,Banksia St/Warrenlee Dr (West Albury (NSW)),-36.0698462999737,146.890713959899
37446,Football Park/Glendale Ave (West Albury (NSW)),-36.0723617949012,146.890799324268
37447,Sunset Dr/Pemberton St (West Albury (NSW)),-36.0734067558259,146.889842791913
37448,Yallaroo Aged Care/Somerset Dr (West Albury (NSW)),-36.073474302515,146.884967303425
37449,Albury Wodonga Private Hospital/Pemberton St (West Albury (NSW)),-36.075004882003,146.882788318779
37450,West Albury Health Centre/Padman Dr (West Albury (NSW)),-36.0767456265325,146.883496528659
37451,Riverwood Village/Padman Dr (West Albury (NSW)),-36.0794206084657,146.89016759999
37452,Solomon St/Padman Dr (West Albury (NSW)),-36.0801193016053,146.895164605845
37453,Albury West Public School/Mott St (West Albury (NSW)),-36.0771271627868,146.89644579002
37454,Miller St/Mott St (West Albury (NSW)),-36.0752792368644,146.896814708587
37455,Playground/Pemberton St (Albury (NSW)),-36.0732470429369,146.903269746502
37456,Small St/Pemberton St (Albury (NSW)),-36.0750616051889,146.906266119304
37457,Old Ampol Service Station/Pemberton St (Albury (NSW)),-36.0768575457522,146.908585175409
37458,Hovell St/Macauly St (South Albury (NSW)),-36.0880369557845,146.920979570506
37460,Bridge St/Macauly St (South Albury (NSW)),-36.0908224928372,146.9204547005
37461,Macauly St/Atkins St (South Albury (NSW)),-36.0937068126234,146.919352049459
37462,Olive St/Atkins St (South Albury (NSW)),-36.093316945475,146.916164315204
37463,Panmure St/Olive St (South Albury (NSW)),-36.095507361799,146.9155621144
37464,Plummer St/Abercorn St (South Albury (NSW)),-36.0969127109503,146.913994244531
37465,Panmure St/Kiewa St (South Albury (NSW)),-36.0945678677814,146.912974803596
37466,Telstra/Kiewa St (South Albury (NSW)),-36.0895647754363,146.913913386476
37469,Dean St/David St (Albury (NSW)),-36.0806708935945,146.920764807621
37479,Downside St/Electra St (East Albury (NSW)),-36.081786553212,146.931670619251
37480,Chambers Ave/Electra St (East Albury (NSW)),-36.0781084777843,146.93234018167
37481,Whinray Cres/Peechelba St (East Albury (NSW)),-36.0776677169505,146.934161988457
37482,Albury Base Hospital/Keene St (East Albury (NSW)),-36.0772180546196,146.936250331246
37483,Alexandra Park/Keene St (East Albury (NSW)),-36.0745586453597,146.936741134477
37484,Bicycle Education Centre/Andrews St (East Albury (NSW)),-36.0715844545137,146.938731386426
37485,Alexandra St/East St (East Albury (NSW)),-36.0731362866014,146.940940205017
37486,Cadell St/East St (East Albury (NSW)),-36.0750564767601,146.940572274356
37487,Albury Base Hospital/East St (East Albury (NSW)),-36.0779232710651,146.940092545972
37488,Playground/Mountford Cres (East Albury (NSW)),-36.0801789447416,146.94363384973
37489,Murray Garden Retirement Estate/Mountford Cres (East Albury (NSW)),-36.0822705934832,146.94358792911
37490,Grandview Tce/Mountford Cres (East Albury (NSW)),-36.0839832297493,146.942809204112
37495,Baker Hyundai/High St (Wodonga),-36.115494153747,146.891661900288
37496,Red Rooster/High St (Wodonga),-36.1172781001819,146.890370475517
37497,Mann Centre/High St (Wodonga),-36.1198999808211,146.888522202826
37498,Continuing Education Centre/High St (Wodonga),-36.1182328913875,146.88941351787
37499,Warrina Motor Inn/High St (Wodonga),-36.1151785319888,146.891584552957
37500,Australia Park Motel/Wodonga Pl (South Albury (NSW)),-36.0879294568195,146.909227712907
37501,Provincial Business Centre/High St (Wodonga),-36.1124394462098,146.893488327028
37505,Tallangatta Information Centre/Towong St (Tallangatta),-36.2167927572734,147.177647298225
37508,Tangambalanga General Store/Kiewa East Rd (Tangambalanga),-36.2524241246476,147.030476562959
37515,Royal Hotel/River St (Corowa (NSW)),-35.9987684001626,146.39155361686
37517,Sir Isaac Isaacs Park/Isaacs Ave (Yackandandah),-36.3098919375683,146.845244251462
37518,Post Office/High St (Yackandandah),-36.312767255808,146.837975603912
37521,Ford St/Camp St (Beechworth),-36.3591484863138,146.686794056655
37523,Wangaratta Railway Station/Norton St (Wangaratta),-36.3561629144244,146.316728255359
37524,Department Human Services/Rowan St (Wangaratta),-36.3527291819765,146.321662057641
37525,Gray St/Rowan St (Wangaratta),-36.3517287320807,146.316956469294
37526,North East Health Wangaratta/Green St (Wangaratta),-36.3552300022937,146.314395888004
37527,Docker St/Green St (Wangaratta),-36.3529070699059,146.314917783776
37528,Dorevitch Pathology/Green St (Wangaratta),-36.3515840071487,146.31529715557
37529,Templeton St/Green St (Wangaratta),-36.3499099410293,146.315779887279
3753,Ryan Rd/Midland Hwy (Gheringhap),-38.0769377446422,144.234276355074
37530,Showgrounds/Green St (Wangaratta),-36.3484148922862,146.316038145123
37531,Rovers Football Club/Evans St (Wangaratta),-36.3478641708608,146.314326741637
37532,Rowan St/Swan St (Wangaratta),-36.3500893602508,146.31091926996
37533,Docker St/Swan St (Wangaratta),-36.3521870991969,146.310432696597
37534,Rotary Park/Swan St (Wangaratta),-36.3466859537017,146.311673627966
37536,Larkings St/Swan St (Wangaratta),-36.3557076210245,146.309666048035
37537,Coronation Kindergarten/Swan St (Wangaratta),-36.3572743196654,146.309328989688
37539,Floyd Ave/Medowra Ave (Wangaratta),-36.3578578088915,146.307339898296
37540,Nolan St/Medowra Ave (Wangaratta),-36.3576133338286,146.305603339748
37541,Wareena St/Nolan St (Wangaratta),-36.3588280559271,146.305202444432
37542,Jays Corner Store/Phillipson St (Wangaratta),-36.3586221417558,146.303900214428
37543,Henry St/Phillipson St (Wangaratta),-36.3569386577805,146.304305300607
37545,Oleary St/Phillipson St (Wangaratta),-36.3553808593171,146.304620088113
37547,West End Convenience Store/Phillipson St (Wangaratta),-36.3533280911551,146.30508414875
37548,Garnet Ave/Phillipson St (Wangaratta),-36.3513925119751,146.305547143295
37549,Sadler St/Phillipson St (Wangaratta),-36.3489973071163,146.306036482241
37550,St Bernard's PS/Williams Rd (Wangaratta),-36.3469886472283,146.304783873793
37552,Appin St/Williams Rd (Wangaratta),-36.3465049014133,146.300676006707
37557,St Johns Village Hostel/Williams Rd (Wangaratta),-36.3450414874757,146.289478357987
37559,Corvino Bvd/Williams Rd (Wangaratta),-36.3452701467016,146.291549046121
37560,Collyn - Dale Dr/Williams Rd (Wangaratta),-36.3456399153777,146.294621428128
37563,Uniting Church/Esmond St (Wangaratta),-36.3487596381727,146.29929622531
37564,Cavanagh St/Esmond St (Wangaratta),-36.3485215074436,146.297125207044
37566,Langlands St/Cavanagh St (Wangaratta),-36.3503919813915,146.296328268996
37568,Appin St/Langlands St (Wangaratta),-36.3509824214188,146.298618767677
37569,Athletics Complex/Appin St (Wangaratta),-36.3519420372183,146.299301140687
37570,Appin Park Kindergarten/Appin St (Wangaratta),-36.3533289338852,146.299054664974
37571,St Michaels Church/Appin St (Wangaratta),-36.3547518885555,146.298807856701
37572,Kanana Cres/Appin St (Wangaratta),-36.3561297686353,146.298561443452
37573,Rangeview Ave/Appin St (Wangaratta),-36.3580029995488,146.298232554608
37575,Bruck Textiles/Sisely Ave (Wangaratta),-36.3591822973996,146.301019585747
37576,Phillipson St/Sisely Ave (Wangaratta),-36.359593264878,146.303468020017
37577,Floyd Ave/Sisely Ave (Wangaratta),-36.3599307694029,146.305694212682
37578,Olympic Pool/Swan St (Wangaratta),-36.3592811919933,146.308720524223
37579,Coronation Kindergarten/Swan St (Wangaratta),-36.357408252199,146.309104893462
37580,Physio Care Wangaratta/Green St (Wangaratta),-36.356173545299,146.31386377595
37581,Northeast Health/Green St (Wangaratta),-36.3546256935422,146.314345461334
37583,Wangaratta Coach Stop/Rowan St (Wangaratta),-36.3533417056231,146.324755073973
37586,Wangaratta High School/Phillipson St (Wangaratta),-36.3446946539549,146.307177902167
37587,Galen Catholic College/Phillipson St (Wangaratta),-36.3407872163021,146.3080705458
37588,Buchan Ave/Greta Rd (Wangaratta),-36.3681547232259,146.313858911713
37589,Vincent Rd/Greta Rd (Wangaratta),-36.3658238078378,146.314559335647
37590,Philips St/Murdoch Rd (Wangaratta),-36.3648321390606,146.324053884032
37591,Childcare Centre/Murdoch Rd (Wangaratta),-36.3660116854175,146.323798450093
37592,Smith Cres/Vincent Rd (Wangaratta),-36.3659051076449,146.319318332558
37593,Harrison St/Burke St (Wangaratta),-36.3681109695689,146.317236890103
37594,Uniting Church/Burke St (Wangaratta),-36.371077202722,146.317277856104
37595,Yarrunga PS/Burke St (Wangaratta),-36.3730217101057,146.316792653323
37596,Burke St/Lamont St (Wangaratta),-36.3751403797573,146.315235676227
37597,Cribbes Rd/Lamont St (Wangaratta),-36.3775300501182,146.315348510685
37598,Hoad St/Mitchell Ave (Wangaratta),-36.3779580586728,146.317674812782
37599,Hoad St/Hallet Cres (Wangaratta),-36.3773066632591,146.318851094136
37600,Shadforth St/Hallet Cres (Wangaratta),-36.3750301273613,146.319606723013
37602,Hunt St/Brash Ave (Wangaratta),-36.374293125239,146.321586348625
37605,Cribbes Rd/Murdoch Rd (Wangaratta),-36.378655842819,146.326253204802
37606,Bindall Ave/Cribbes Rd (Wangaratta),-36.3792331063275,146.323115421401
37607,Mather St/Cribbes St (Wangaratta),-36.3789017654699,146.320331112779
37609,Cribbes Rd/Salisbury St (Wangaratta),-36.3773052942096,146.312318092289
37611,Higgins St/Burke St (Wangaratta),-36.3752971530636,146.311142912856
37612,Irving St/Higgins St (Wangaratta),-36.3736228559068,146.311581298473
37613,Flanagan St/Higgins St (Wangaratta),-36.3720616731835,146.312877044437
37615,Greta Rd/White St (Wangaratta),-36.3709715956246,146.313009254433
37616,Vincent Rd/Perry St (Wangaratta),-36.3651435881709,146.316995293851
37618,Coles Supermarket/Perry St (Wangaratta),-36.3602275162707,146.318085982651
37619,Coles Supermarket/Perry St (Wangaratta),-36.3602921459663,146.318352924299
37621,Ovens St/Rowan St (Wangaratta),-36.3535030899039,146.324597648765
37622,Murphy St/Reid St (Wangaratta),-36.3548288115313,146.326280279597
37624,Warby Range Rd/Wangaratta - Yarrawonga Rd (Killawarra),-36.294944162569,146.265677142962
37627,Church St/Wangaratta - Yarrawonga Rd (Peechelba),-36.1911094510254,146.231858255324
37628,Plentyfish Ct/Murray Valley Hwy (Bundalong),-36.0327408386503,146.161595449879
37629,Melbourne St/Inglis St (Mulwala (NSW)),-35.989225647857,146.005095275378
37630,Town Hall/Orr St (Yarrawonga),-36.0130697615638,146.004862272354
37631,Boorhaman - Springhurst Rd/Federation Way (Springhurst),-36.1850739349026,146.38570077202
37639,Ned Kelly Statue/Kate St (Glenrowan),-36.463895014414,146.221262981392
37640,ANZ Bank/Nunn St (Benalla),-36.5519555670833,145.98334883751
37642,Bridge St/Carrier St (Benalla),-36.5506039465815,145.985534113587
37695,Cuddle Ct/Underbank Bvd (Bacchus Marsh),-37.6714986741312,144.421739592183
37696,Bernborough Ct/Underbank Bvd (Bacchus Marsh),-37.6762368076166,144.420838611766
37697,Gunsynd Ct/Underbank Bvd (Bacchus Marsh),-37.6763409488522,144.419009702854
37698,Chicquita (Before) Ct/Underbank Bvd (Bacchus Marsh),-37.6750635103847,144.41663918489
37699,Chicquita (After) Ct/Underbank Bvd (Bacchus Marsh),-37.6722574222569,144.416883909139
37700,Rosehill Dr/Underbank Bvd (Bacchus Marsh),-37.6697857659056,144.418409345376
37701,Underbank Bvd/Bacchus Marsh Rd (Bacchus Marsh),-37.6698672524656,144.421308610768
37702,Bacchus Marsh Caravan Park/Main St (Bacchus Marsh),-37.6711119521934,144.424247007701
37703,O'Hagan Pl/Main St (Bacchus Marsh),-37.6729936279477,144.429124760166
37707,Bacchus Marsh Station/Station St (Maddingley),-37.6872545642146,144.435991238861
37710,McCrae St/Griffith St (Maddingley),-37.6862332586246,144.428406737976
37711,Bacchus Marsh College/Griffith St (Maddingley),-37.6862497640001,144.43122953167
37712,Providence Dr/Griffith St (Maddingley),-37.6863688172942,144.42842473209
37714,Peppertree Park/Grant St (Bacchus Marsh),-37.6813683423796,144.434243834347
37720,O'Hagan Pl/Main St (Bacchus Marsh),-37.6729832492561,144.428648973513
37721,Bacchus Marsh Caravan Park/Main St (Bacchus Marsh),-37.6714849942875,144.424823605659
37722,Carey Cres/Halletts Way (Bacchus Marsh),-37.6695117813751,144.422771957469
37730,Johansen Pl/Albert (West) St (Darley),-37.6504252175023,144.433462138867
37731,Manning Bvd/Links Rd (Darley),-37.6455730907246,144.429549471246
37734,Johansen Pl/Albert (East) St (Darley),-37.6508082018367,144.434083621138
37738,Clifton Dr/Gisborne Rd (Bacchus Marsh),-37.6660028931299,144.43790186899
37739,Dickson St/Gisborne Rd (Bacchus Marsh),-37.6696448784048,144.437141752322
37740,Main St/Gisborne Rd (Bacchus Marsh),-37.6750129967457,144.435369806622
37742,Dickson St/Gisborne Rd (Bacchus Marsh),-37.6696959489221,144.437003959277
37743,Clifton Dr/Gisborne Rd (Bacchus Marsh),-37.6658823892134,144.437747313822
37747,Wittick St/Albert St (Darley),-37.653319970103,144.436875923197
37755,Carey Cres/Halletts Way (Bacchus Marsh),-37.6692713905684,144.422904974313
37757,Bank Pl/Princes Way (Drouin),-38.1372850526556,145.859140310262
37759,Waddell Rd/Princes Way (Drouin),-38.1209580342489,145.843799585831
37765,Smith St/Barkly St (Warragul),-38.1606490229004,145.932432827134
37766,Warragul Station/Queen St (Warragul),-38.1638834614776,145.931335491027
37768,Warragul Cemetery/Brandy Creek Rd (Warragul),-38.1525252711084,145.935005079992
37769,Lincoln St/Brandy Creek Rd (Warragul),-38.1497117248434,145.9358106419
37770,Service Station/Brandy Creek Rd (Warragul),-38.1466614803968,145.937349954305
37771,Rokeby Hall/Brandy Creek Rd (Rokeby),-38.0709434844599,145.926863628527
