trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"74.T2.11-SKY-mjp-1.1.H","17:39:00","17:39:00","23175","4","","0","0","22642.08"
"74.T3.11-SKY-mjp-1.1.H","17:10:00","17:10:00","48578","1","","0","0","0.00"
"74.T3.11-SKY-mjp-1.1.H","17:13:00","17:13:00","45513","2","","0","1","173.04"
"74.T3.11-SKY-mjp-1.1.H","17:16:00","17:16:00","45511","3","","0","1","430.69"
"74.T3.11-SKY-mjp-1.1.H","17:39:00","17:39:00","23175","4","","0","0","22642.08"
"74.UI.11-SKY-mjp-1.1.H","14:00:00","14:00:00","48578","1","","0","0","0.00"
"74.UI.11-SKY-mjp-1.1.H","14:03:00","14:03:00","45513","2","","0","1","173.04"
"74.UI.11-SKY-mjp-1.1.H","14:06:00","14:06:00","45511","3","","0","1","430.69"
"74.UI.11-SKY-mjp-1.1.H","14:31:00","14:31:00","23175","4","","0","0","22642.08"
"74.UL.11-SKY-mjp-1.1.H","17:10:00","17:10:00","48578","1","","0","0","0.00"
"74.UL.11-SKY-mjp-1.1.H","17:13:00","17:13:00","45513","2","","0","1","173.04"
"74.UL.11-SKY-mjp-1.1.H","17:16:00","17:16:00","45511","3","","0","1","430.69"
"74.UL.11-SKY-mjp-1.1.H","17:39:00","17:39:00","23175","4","","0","0","22642.08"
"74.UU.11-SKY-mjp-1.1.H","14:00:00","14:00:00","48578","1","","0","0","0.00"
"74.UU.11-SKY-mjp-1.1.H","14:03:00","14:03:00","45513","2","","0","1","173.04"
"74.UU.11-SKY-mjp-1.1.H","14:06:00","14:06:00","45511","3","","0","1","430.69"
"74.UU.11-SKY-mjp-1.1.H","14:31:00","14:31:00","23175","4","","0","0","22642.08"
"75.T0.11-SKY-mjp-1.1.H","14:10:00","14:10:00","48578","1","","0","0","0.00"
"75.T0.11-SKY-mjp-1.1.H","14:13:00","14:13:00","45513","2","","0","1","173.04"
"75.T0.11-SKY-mjp-1.1.H","14:16:00","14:16:00","45511","3","","0","1","430.69"
"75.T0.11-SKY-mjp-1.1.H","14:41:00","14:41:00","23175","4","","0","0","22642.08"
"75.T2.11-SKY-mjp-1.1.H","17:20:00","17:20:00","48578","1","","0","0","0.00"
"75.T2.11-SKY-mjp-1.1.H","17:23:00","17:23:00","45513","2","","0","1","173.04"
"75.T2.11-SKY-mjp-1.1.H","17:26:00","17:26:00","45511","3","","0","1","430.69"
"75.T2.11-SKY-mjp-1.1.H","17:49:00","17:49:00","23175","4","","0","0","22642.08"
"75.T3.11-SKY-mjp-1.1.H","17:20:00","17:20:00","48578","1","","0","0","0.00"
"75.T3.11-SKY-mjp-1.1.H","17:23:00","17:23:00","45513","2","","0","1","173.04"
"75.T3.11-SKY-mjp-1.1.H","17:26:00","17:26:00","45511","3","","0","1","430.69"
"75.T3.11-SKY-mjp-1.1.H","17:49:00","17:49:00","23175","4","","0","0","22642.08"
"75.UI.11-SKY-mjp-1.1.H","14:10:00","14:10:00","48578","1","","0","0","0.00"
"75.UI.11-SKY-mjp-1.1.H","14:13:00","14:13:00","45513","2","","0","1","173.04"
"75.UI.11-SKY-mjp-1.1.H","14:16:00","14:16:00","45511","3","","0","1","430.69"
"75.UI.11-SKY-mjp-1.1.H","14:41:00","14:41:00","23175","4","","0","0","22642.08"
"75.UL.11-SKY-mjp-1.1.H","17:20:00","17:20:00","48578","1","","0","0","0.00"
"75.UL.11-SKY-mjp-1.1.H","17:23:00","17:23:00","45513","2","","0","1","173.04"
"75.UL.11-SKY-mjp-1.1.H","17:26:00","17:26:00","45511","3","","0","1","430.69"
"75.UL.11-SKY-mjp-1.1.H","17:49:00","17:49:00","23175","4","","0","0","22642.08"
"75.UU.11-SKY-mjp-1.1.H","14:10:00","14:10:00","48578","1","","0","0","0.00"
"75.UU.11-SKY-mjp-1.1.H","14:13:00","14:13:00","45513","2","","0","1","173.04"
"75.UU.11-SKY-mjp-1.1.H","14:16:00","14:16:00","45511","3","","0","1","430.69"
"75.UU.11-SKY-mjp-1.1.H","14:41:00","14:41:00","23175","4","","0","0","22642.08"
"76.T0.11-SKY-mjp-1.1.H","14:20:00","14:20:00","48578","1","","0","0","0.00"
"76.T0.11-SKY-mjp-1.1.H","14:23:00","14:23:00","45513","2","","0","1","173.04"
"76.T0.11-SKY-mjp-1.1.H","14:26:00","14:26:00","45511","3","","0","1","430.69"
"76.T0.11-SKY-mjp-1.1.H","14:51:00","14:51:00","23175","4","","0","0","22642.08"
"76.T2.11-SKY-mjp-1.1.H","17:30:00","17:30:00","48578","1","","0","0","0.00"
"76.T2.11-SKY-mjp-1.1.H","17:33:00","17:33:00","45513","2","","0","1","173.04"
"76.T2.11-SKY-mjp-1.1.H","17:36:00","17:36:00","45511","3","","0","1","430.69"
"76.T2.11-SKY-mjp-1.1.H","17:59:00","17:59:00","23175","4","","0","0","22642.08"
"76.T3.11-SKY-mjp-1.1.H","17:30:00","17:30:00","48578","1","","0","0","0.00"
"76.T3.11-SKY-mjp-1.1.H","17:33:00","17:33:00","45513","2","","0","1","173.04"
"76.T3.11-SKY-mjp-1.1.H","17:36:00","17:36:00","45511","3","","0","1","430.69"
"76.T3.11-SKY-mjp-1.1.H","17:59:00","17:59:00","23175","4","","0","0","22642.08"
"76.UI.11-SKY-mjp-1.1.H","14:20:00","14:20:00","48578","1","","0","0","0.00"
"76.UI.11-SKY-mjp-1.1.H","14:23:00","14:23:00","45513","2","","0","1","173.04"
"76.UI.11-SKY-mjp-1.1.H","14:26:00","14:26:00","45511","3","","0","1","430.69"
"76.UI.11-SKY-mjp-1.1.H","14:51:00","14:51:00","23175","4","","0","0","22642.08"
"76.UL.11-SKY-mjp-1.1.H","17:30:00","17:30:00","48578","1","","0","0","0.00"
"76.UL.11-SKY-mjp-1.1.H","17:33:00","17:33:00","45513","2","","0","1","173.04"
"76.UL.11-SKY-mjp-1.1.H","17:36:00","17:36:00","45511","3","","0","1","430.69"
"76.UL.11-SKY-mjp-1.1.H","17:59:00","17:59:00","23175","4","","0","0","22642.08"
"76.UU.11-SKY-mjp-1.1.H","14:20:00","14:20:00","48578","1","","0","0","0.00"
"76.UU.11-SKY-mjp-1.1.H","14:23:00","14:23:00","45513","2","","0","1","173.04"
"76.UU.11-SKY-mjp-1.1.H","14:26:00","14:26:00","45511","3","","0","1","430.69"
"76.UU.11-SKY-mjp-1.1.H","14:51:00","14:51:00","23175","4","","0","0","22642.08"
"77.T0.11-SKY-mjp-1.1.H","14:30:00","14:30:00","48578","1","","0","0","0.00"
"77.T0.11-SKY-mjp-1.1.H","14:33:00","14:33:00","45513","2","","0","1","173.04"
"77.T0.11-SKY-mjp-1.1.H","14:36:00","14:36:00","45511","3","","0","1","430.69"
"77.T0.11-SKY-mjp-1.1.H","15:01:00","15:01:00","23175","4","","0","0","22642.08"
"77.T2.11-SKY-mjp-1.1.H","17:40:00","17:40:00","48578","1","","0","0","0.00"
"77.T2.11-SKY-mjp-1.1.H","17:43:00","17:43:00","45513","2","","0","1","173.04"
"77.T2.11-SKY-mjp-1.1.H","17:46:00","17:46:00","45511","3","","0","1","430.69"
"77.T2.11-SKY-mjp-1.1.H","18:09:00","18:09:00","23175","4","","0","0","22642.08"
"77.T3.11-SKY-mjp-1.1.H","17:40:00","17:40:00","48578","1","","0","0","0.00"
"77.T3.11-SKY-mjp-1.1.H","17:43:00","17:43:00","45513","2","","0","1","173.04"
"77.T3.11-SKY-mjp-1.1.H","17:46:00","17:46:00","45511","3","","0","1","430.69"
"77.T3.11-SKY-mjp-1.1.H","18:09:00","18:09:00","23175","4","","0","0","22642.08"
"77.UI.11-SKY-mjp-1.1.H","14:30:00","14:30:00","48578","1","","0","0","0.00"
"77.UI.11-SKY-mjp-1.1.H","14:33:00","14:33:00","45513","2","","0","1","173.04"
"77.UI.11-SKY-mjp-1.1.H","14:36:00","14:36:00","45511","3","","0","1","430.69"
"77.UI.11-SKY-mjp-1.1.H","15:01:00","15:01:00","23175","4","","0","0","22642.08"
"77.UL.11-SKY-mjp-1.1.H","17:40:00","17:40:00","48578","1","","0","0","0.00"
"77.UL.11-SKY-mjp-1.1.H","17:43:00","17:43:00","45513","2","","0","1","173.04"
"77.UL.11-SKY-mjp-1.1.H","17:46:00","17:46:00","45511","3","","0","1","430.69"
"77.UL.11-SKY-mjp-1.1.H","18:09:00","18:09:00","23175","4","","0","0","22642.08"
"77.UU.11-SKY-mjp-1.1.H","14:30:00","14:30:00","48578","1","","0","0","0.00"
"77.UU.11-SKY-mjp-1.1.H","14:33:00","14:33:00","45513","2","","0","1","173.04"
"77.UU.11-SKY-mjp-1.1.H","14:36:00","14:36:00","45511","3","","0","1","430.69"
"77.UU.11-SKY-mjp-1.1.H","15:01:00","15:01:00","23175","4","","0","0","22642.08"
"78.T0.11-SKY-mjp-1.1.H","14:40:00","14:40:00","48578","1","","0","0","0.00"
"78.T0.11-SKY-mjp-1.1.H","14:43:00","14:43:00","45513","2","","0","1","173.04"
"78.T0.11-SKY-mjp-1.1.H","14:46:00","14:46:00","45511","3","","0","1","430.69"
"78.T0.11-SKY-mjp-1.1.H","15:11:00","15:11:00","23175","4","","0","0","22642.08"
"78.T2.11-SKY-mjp-1.1.H","17:50:00","17:50:00","48578","1","","0","0","0.00"
"78.T2.11-SKY-mjp-1.1.H","17:53:00","17:53:00","45513","2","","0","1","173.04"
"78.T2.11-SKY-mjp-1.1.H","17:56:00","17:56:00","45511","3","","0","1","430.69"
"78.T2.11-SKY-mjp-1.1.H","18:19:00","18:19:00","23175","4","","0","0","22642.08"
"78.T3.11-SKY-mjp-1.1.H","17:50:00","17:50:00","48578","1","","0","0","0.00"
"78.T3.11-SKY-mjp-1.1.H","17:53:00","17:53:00","45513","2","","0","1","173.04"
"78.T3.11-SKY-mjp-1.1.H","17:56:00","17:56:00","45511","3","","0","1","430.69"
"78.T3.11-SKY-mjp-1.1.H","18:19:00","18:19:00","23175","4","","0","0","22642.08"
"78.UI.11-SKY-mjp-1.1.H","14:40:00","14:40:00","48578","1","","0","0","0.00"
"78.UI.11-SKY-mjp-1.1.H","14:43:00","14:43:00","45513","2","","0","1","173.04"
"78.UI.11-SKY-mjp-1.1.H","14:46:00","14:46:00","45511","3","","0","1","430.69"
"78.UI.11-SKY-mjp-1.1.H","15:11:00","15:11:00","23175","4","","0","0","22642.08"
"78.UL.11-SKY-mjp-1.1.H","17:50:00","17:50:00","48578","1","","0","0","0.00"
"78.UL.11-SKY-mjp-1.1.H","17:53:00","17:53:00","45513","2","","0","1","173.04"
"78.UL.11-SKY-mjp-1.1.H","17:56:00","17:56:00","45511","3","","0","1","430.69"
"78.UL.11-SKY-mjp-1.1.H","18:19:00","18:19:00","23175","4","","0","0","22642.08"
"78.UU.11-SKY-mjp-1.1.H","14:40:00","14:40:00","48578","1","","0","0","0.00"
"78.UU.11-SKY-mjp-1.1.H","14:43:00","14:43:00","45513","2","","0","1","173.04"
"78.UU.11-SKY-mjp-1.1.H","14:46:00","14:46:00","45511","3","","0","1","430.69"
"78.UU.11-SKY-mjp-1.1.H","15:11:00","15:11:00","23175","4","","0","0","22642.08"
"79.T0.11-SKY-mjp-1.1.H","14:50:00","14:50:00","48578","1","","0","0","0.00"
"79.T0.11-SKY-mjp-1.1.H","14:53:00","14:53:00","45513","2","","0","1","173.04"
"79.T0.11-SKY-mjp-1.1.H","14:56:00","14:56:00","45511","3","","0","1","430.69"
"79.T0.11-SKY-mjp-1.1.H","15:21:00","15:21:00","23175","4","","0","0","22642.08"
"79.T2.11-SKY-mjp-1.1.H","18:00:00","18:00:00","48578","1","","0","0","0.00"
"79.T2.11-SKY-mjp-1.1.H","18:03:00","18:03:00","45513","2","","0","1","173.04"
"79.T2.11-SKY-mjp-1.1.H","18:06:00","18:06:00","45511","3","","0","1","430.69"
"79.T2.11-SKY-mjp-1.1.H","18:29:00","18:29:00","23175","4","","0","0","22642.08"
"79.T3.11-SKY-mjp-1.1.H","18:00:00","18:00:00","48578","1","","0","0","0.00"
"79.T3.11-SKY-mjp-1.1.H","18:03:00","18:03:00","45513","2","","0","1","173.04"
"79.T3.11-SKY-mjp-1.1.H","18:06:00","18:06:00","45511","3","","0","1","430.69"
"79.T3.11-SKY-mjp-1.1.H","18:29:00","18:29:00","23175","4","","0","0","22642.08"
"79.UI.11-SKY-mjp-1.1.H","14:50:00","14:50:00","48578","1","","0","0","0.00"
"79.UI.11-SKY-mjp-1.1.H","14:53:00","14:53:00","45513","2","","0","1","173.04"
"79.UI.11-SKY-mjp-1.1.H","14:56:00","14:56:00","45511","3","","0","1","430.69"
"79.UI.11-SKY-mjp-1.1.H","15:21:00","15:21:00","23175","4","","0","0","22642.08"
"79.UL.11-SKY-mjp-1.1.H","18:00:00","18:00:00","48578","1","","0","0","0.00"
"79.UL.11-SKY-mjp-1.1.H","18:03:00","18:03:00","45513","2","","0","1","173.04"
"79.UL.11-SKY-mjp-1.1.H","18:06:00","18:06:00","45511","3","","0","1","430.69"
"79.UL.11-SKY-mjp-1.1.H","18:29:00","18:29:00","23175","4","","0","0","22642.08"
"79.UU.11-SKY-mjp-1.1.H","14:50:00","14:50:00","48578","1","","0","0","0.00"
"79.UU.11-SKY-mjp-1.1.H","14:53:00","14:53:00","45513","2","","0","1","173.04"
"79.UU.11-SKY-mjp-1.1.H","14:56:00","14:56:00","45511","3","","0","1","430.69"
"79.UU.11-SKY-mjp-1.1.H","15:21:00","15:21:00","23175","4","","0","0","22642.08"
"8.T0.11-SK4-mjp-1.1.H","09:30:00","09:30:00","48578","1","","0","0","0.00"
"8.T0.11-SK4-mjp-1.1.H","09:33:00","09:33:00","45511","2","","0","1","430.69"
"8.T0.11-SK4-mjp-1.1.H","10:15:00","10:15:00","1109","3","","1","0","30474.42"
"8.T0.11-SK4-mjp-1.1.H","10:21:00","10:21:00","1100","4","","1","0","32844.04"
"8.T0.11-SK4-mjp-1.1.H","10:28:00","10:28:00","2517","5","","1","0","34531.72"
"8.T0.11-SK4-mjp-1.1.H","10:31:00","10:31:00","20394","6","","1","0","35465.24"
"8.T0.11-SK4-mjp-1.1.H","10:37:00","10:37:00","1414","7","","1","0","36849.89"
"8.T0.11-SK4-mjp-1.1.H","10:42:00","10:42:00","20400","8","","1","0","37766.67"
"8.T0.11-SK4-mjp-1.1.H","10:50:00","10:50:00","14948","9","","1","0","42236.71"
"8.T0.11-SK4-mjp-1.1.H","10:56:00","10:56:00","20988","10","","1","0","45490.62"
"8.T0.11-SK4-mjp-1.1.H","11:03:00","11:03:00","9349","11","","1","0","48939.75"
"8.T0.11-SK4-mjp-1.1.H","11:10:00","11:10:00","18695","12","","1","0","52562.41"
"8.T0.11-SK4-mjp-1.1.H","11:19:00","11:19:00","42273","13","","1","0","58425.45"
"8.T0.11-SK4-mjp-1.1.H","11:29:00","11:29:00","48784","14","","1","0","68759.63"
"8.T0.11-SK4-mjp-1.1.H","11:32:00","11:32:00","21220","15","","0","0","69746.85"
"8.T0.11-Ska-mjp-1.2.R","08:25:00","08:25:00","23183","1","","0","0","0.00"
"8.T0.11-Ska-mjp-1.2.R","09:05:00","09:05:00","7183","2","","0","1","31446.19"
"8.T0.11-Ska-mjp-1.2.R","09:35:00","09:35:00","40284","3","","0","0","55936.62"
"8.T0.11-SKY-mjp-1.1.H","05:45:00","05:45:00","48578","1","","0","0","0.00"
"8.T0.11-SKY-mjp-1.1.H","05:48:00","05:48:00","45513","2","","0","1","173.04"
"8.T0.11-SKY-mjp-1.1.H","05:51:00","05:51:00","45511","3","","0","1","430.69"
"8.T0.11-SKY-mjp-1.1.H","06:14:00","06:14:00","23175","4","","0","0","22642.08"
"8.T2.11-SK4-mjp-1.1.H","13:50:00","13:50:00","48578","1","","0","0","0.00"
"8.T2.11-SK4-mjp-1.1.H","13:53:00","13:53:00","45511","2","","0","1","430.69"
"8.T2.11-SK4-mjp-1.1.H","14:29:00","14:29:00","1109","3","","1","0","30474.42"
"8.T2.11-SK4-mjp-1.1.H","14:35:00","14:35:00","1100","4","","1","0","32844.04"
"8.T2.11-SK4-mjp-1.1.H","14:42:00","14:42:00","2517","5","","1","0","34531.72"
"8.T2.11-SK4-mjp-1.1.H","14:45:00","14:45:00","20394","6","","1","0","35465.24"
"8.T2.11-SK4-mjp-1.1.H","14:51:00","14:51:00","1414","7","","1","0","36849.89"
"8.T2.11-SK4-mjp-1.1.H","14:56:00","14:56:00","20400","8","","1","0","37766.67"
"8.T2.11-SK4-mjp-1.1.H","15:03:00","15:03:00","14948","9","","1","0","42236.71"
"8.T2.11-SK4-mjp-1.1.H","15:09:00","15:09:00","20988","10","","1","0","45490.62"
"8.T2.11-SK4-mjp-1.1.H","15:16:00","15:16:00","9349","11","","1","0","48939.75"
"8.T2.11-SK4-mjp-1.1.H","15:23:00","15:23:00","18695","12","","1","0","52562.41"
"8.T2.11-SK4-mjp-1.1.H","15:31:00","15:31:00","42273","13","","1","0","58425.45"
"8.T2.11-SK4-mjp-1.1.H","15:42:00","15:42:00","48784","14","","1","0","68759.63"
"8.T2.11-SK4-mjp-1.1.H","15:45:00","15:45:00","21220","15","","0","0","69746.85"
"8.T2.11-Ska-mjp-1.2.R","08:25:00","08:25:00","23183","1","","0","0","0.00"
"8.T2.11-Ska-mjp-1.2.R","09:05:00","09:05:00","7183","2","","0","1","31446.19"
"8.T2.11-Ska-mjp-1.2.R","09:35:00","09:35:00","40284","3","","0","0","55936.62"
"8.T2.11-SKY-mjp-1.1.H","05:45:00","05:45:00","48578","1","","0","0","0.00"
"8.T2.11-SKY-mjp-1.1.H","05:48:00","05:48:00","45513","2","","0","1","173.04"
"8.T2.11-SKY-mjp-1.1.H","05:51:00","05:51:00","45511","3","","0","1","430.69"
"8.T2.11-SKY-mjp-1.1.H","06:14:00","06:14:00","23175","4","","0","0","22642.08"
"8.T3.11-SK4-mjp-1.1.H","13:50:00","13:50:00","48578","1","","0","0","0.00"
"8.T3.11-SK4-mjp-1.1.H","13:53:00","13:53:00","45511","2","","0","1","430.69"
"8.T3.11-SK4-mjp-1.1.H","14:29:00","14:29:00","1109","3","","1","0","30474.42"
"8.T3.11-SK4-mjp-1.1.H","14:35:00","14:35:00","1100","4","","1","0","32844.04"
"8.T3.11-SK4-mjp-1.1.H","14:42:00","14:42:00","2517","5","","1","0","34531.72"
"8.T3.11-SK4-mjp-1.1.H","14:45:00","14:45:00","20394","6","","1","0","35465.24"
"8.T3.11-SK4-mjp-1.1.H","14:51:00","14:51:00","1414","7","","1","0","36849.89"
"8.T3.11-SK4-mjp-1.1.H","14:56:00","14:56:00","20400","8","","1","0","37766.67"
"8.T3.11-SK4-mjp-1.1.H","15:03:00","15:03:00","14948","9","","1","0","42236.71"
"8.T3.11-SK4-mjp-1.1.H","15:09:00","15:09:00","20988","10","","1","0","45490.62"
"8.T3.11-SK4-mjp-1.1.H","15:16:00","15:16:00","9349","11","","1","0","48939.75"
"8.T3.11-SK4-mjp-1.1.H","15:23:00","15:23:00","18695","12","","1","0","52562.41"
"8.T3.11-SK4-mjp-1.1.H","15:31:00","15:31:00","42273","13","","1","0","58425.45"
"8.T3.11-SK4-mjp-1.1.H","15:42:00","15:42:00","48784","14","","1","0","68759.63"
"8.T3.11-SK4-mjp-1.1.H","15:45:00","15:45:00","21220","15","","0","0","69746.85"
"8.T3.11-Ska-mjp-1.2.R","08:25:00","08:25:00","23183","1","","0","0","0.00"
"8.T3.11-Ska-mjp-1.2.R","09:05:00","09:05:00","7183","2","","0","1","31446.19"
"8.T3.11-Ska-mjp-1.2.R","09:35:00","09:35:00","40284","3","","0","0","55936.62"
"8.T3.11-SKY-mjp-1.1.H","05:45:00","05:45:00","48578","1","","0","0","0.00"
"8.T3.11-SKY-mjp-1.1.H","05:48:00","05:48:00","45513","2","","0","1","173.04"
"8.T3.11-SKY-mjp-1.1.H","05:51:00","05:51:00","45511","3","","0","1","430.69"
"8.T3.11-SKY-mjp-1.1.H","06:14:00","06:14:00","23175","4","","0","0","22642.08"
"8.UI.11-SK4-mjp-1.1.H","13:50:00","13:50:00","48578","1","","0","0","0.00"
"8.UI.11-SK4-mjp-1.1.H","13:53:00","13:53:00","45511","2","","0","1","430.69"
"8.UI.11-SK4-mjp-1.1.H","14:29:00","14:29:00","1109","3","","1","0","30474.42"
"8.UI.11-SK4-mjp-1.1.H","14:35:00","14:35:00","1100","4","","1","0","32844.04"
"8.UI.11-SK4-mjp-1.1.H","14:42:00","14:42:00","2517","5","","1","0","34531.72"
"8.UI.11-SK4-mjp-1.1.H","14:45:00","14:45:00","20394","6","","1","0","35465.24"
"8.UI.11-SK4-mjp-1.1.H","14:51:00","14:51:00","1414","7","","1","0","36849.89"
"8.UI.11-SK4-mjp-1.1.H","14:56:00","14:56:00","20400","8","","1","0","37766.67"
"8.UI.11-SK4-mjp-1.1.H","15:03:00","15:03:00","14948","9","","1","0","42236.71"
"8.UI.11-SK4-mjp-1.1.H","15:09:00","15:09:00","20988","10","","1","0","45490.62"
"8.UI.11-SK4-mjp-1.1.H","15:16:00","15:16:00","9349","11","","1","0","48939.75"
"8.UI.11-SK4-mjp-1.1.H","15:23:00","15:23:00","18695","12","","1","0","52562.41"
"8.UI.11-SK4-mjp-1.1.H","15:31:00","15:31:00","42273","13","","1","0","58425.45"
"8.UI.11-SK4-mjp-1.1.H","15:42:00","15:42:00","48784","14","","1","0","68759.63"
"8.UI.11-SK4-mjp-1.1.H","15:45:00","15:45:00","21220","15","","0","0","69746.85"
"8.UI.11-Ska-mjp-1.2.R","08:25:00","08:25:00","23183","1","","0","0","0.00"
"8.UI.11-Ska-mjp-1.2.R","09:05:00","09:05:00","7183","2","","0","1","31446.19"
"8.UI.11-Ska-mjp-1.2.R","09:35:00","09:35:00","40284","3","","0","0","55936.62"
"8.UI.11-SKY-mjp-1.1.H","05:45:00","05:45:00","48578","1","","0","0","0.00"
"8.UI.11-SKY-mjp-1.1.H","05:48:00","05:48:00","45513","2","","0","1","173.04"
"8.UI.11-SKY-mjp-1.1.H","05:51:00","05:51:00","45511","3","","0","1","430.69"
"8.UI.11-SKY-mjp-1.1.H","06:14:00","06:14:00","23175","4","","0","0","22642.08"
"8.UL.11-SK4-mjp-1.1.H","13:50:00","13:50:00","48578","1","","0","0","0.00"
"8.UL.11-SK4-mjp-1.1.H","13:53:00","13:53:00","45511","2","","0","1","430.69"
"8.UL.11-SK4-mjp-1.1.H","14:29:00","14:29:00","1109","3","","1","0","30474.42"
"8.UL.11-SK4-mjp-1.1.H","14:35:00","14:35:00","1100","4","","1","0","32844.04"
"8.UL.11-SK4-mjp-1.1.H","14:42:00","14:42:00","2517","5","","1","0","34531.72"
"8.UL.11-SK4-mjp-1.1.H","14:45:00","14:45:00","20394","6","","1","0","35465.24"
"8.UL.11-SK4-mjp-1.1.H","14:51:00","14:51:00","1414","7","","1","0","36849.89"
"8.UL.11-SK4-mjp-1.1.H","14:56:00","14:56:00","20400","8","","1","0","37766.67"
"8.UL.11-SK4-mjp-1.1.H","15:03:00","15:03:00","14948","9","","1","0","42236.71"
"8.UL.11-SK4-mjp-1.1.H","15:09:00","15:09:00","20988","10","","1","0","45490.62"
"8.UL.11-SK4-mjp-1.1.H","15:16:00","15:16:00","9349","11","","1","0","48939.75"
"8.UL.11-SK4-mjp-1.1.H","15:23:00","15:23:00","18695","12","","1","0","52562.41"
"8.UL.11-SK4-mjp-1.1.H","15:31:00","15:31:00","42273","13","","1","0","58425.45"
"8.UL.11-SK4-mjp-1.1.H","15:42:00","15:42:00","48784","14","","1","0","68759.63"
"8.UL.11-SK4-mjp-1.1.H","15:45:00","15:45:00","21220","15","","0","0","69746.85"
"8.UL.11-Ska-mjp-1.2.R","08:25:00","08:25:00","23183","1","","0","0","0.00"
"8.UL.11-Ska-mjp-1.2.R","09:05:00","09:05:00","7183","2","","0","1","31446.19"
"8.UL.11-Ska-mjp-1.2.R","09:35:00","09:35:00","40284","3","","0","0","55936.62"
"8.UL.11-SKY-mjp-1.1.H","05:45:00","05:45:00","48578","1","","0","0","0.00"
"8.UL.11-SKY-mjp-1.1.H","05:48:00","05:48:00","45513","2","","0","1","173.04"
"8.UL.11-SKY-mjp-1.1.H","05:51:00","05:51:00","45511","3","","0","1","430.69"
"8.UL.11-SKY-mjp-1.1.H","06:14:00","06:14:00","23175","4","","0","0","22642.08"
"8.UU.11-SK4-mjp-1.1.H","13:50:00","13:50:00","48578","1","","0","0","0.00"
"8.UU.11-SK4-mjp-1.1.H","13:53:00","13:53:00","45511","2","","0","1","430.69"
"8.UU.11-SK4-mjp-1.1.H","14:29:00","14:29:00","1109","3","","1","0","30474.42"
"8.UU.11-SK4-mjp-1.1.H","14:35:00","14:35:00","1100","4","","1","0","32844.04"
"8.UU.11-SK4-mjp-1.1.H","14:42:00","14:42:00","2517","5","","1","0","34531.72"
"8.UU.11-SK4-mjp-1.1.H","14:45:00","14:45:00","20394","6","","1","0","35465.24"
"8.UU.11-SK4-mjp-1.1.H","14:51:00","14:51:00","1414","7","","1","0","36849.89"
"8.UU.11-SK4-mjp-1.1.H","14:56:00","14:56:00","20400","8","","1","0","37766.67"
"8.UU.11-SK4-mjp-1.1.H","15:03:00","15:03:00","14948","9","","1","0","42236.71"
"8.UU.11-SK4-mjp-1.1.H","15:09:00","15:09:00","20988","10","","1","0","45490.62"
"8.UU.11-SK4-mjp-1.1.H","15:16:00","15:16:00","9349","11","","1","0","48939.75"
"8.UU.11-SK4-mjp-1.1.H","15:23:00","15:23:00","18695","12","","1","0","52562.41"
"8.UU.11-SK4-mjp-1.1.H","15:31:00","15:31:00","42273","13","","1","0","58425.45"
"8.UU.11-SK4-mjp-1.1.H","15:42:00","15:42:00","48784","14","","1","0","68759.63"
"8.UU.11-SK4-mjp-1.1.H","15:45:00","15:45:00","21220","15","","0","0","69746.85"
"8.UU.11-Ska-mjp-1.2.R","08:25:00","08:25:00","23183","1","","0","0","0.00"
"8.UU.11-Ska-mjp-1.2.R","09:05:00","09:05:00","7183","2","","0","1","31446.19"
"8.UU.11-Ska-mjp-1.2.R","09:35:00","09:35:00","40284","3","","0","0","55936.62"
"8.UU.11-SKY-mjp-1.1.H","05:45:00","05:45:00","48578","1","","0","0","0.00"
"8.UU.11-SKY-mjp-1.1.H","05:48:00","05:48:00","45513","2","","0","1","173.04"
"8.UU.11-SKY-mjp-1.1.H","05:51:00","05:51:00","45511","3","","0","1","430.69"
"8.UU.11-SKY-mjp-1.1.H","06:14:00","06:14:00","23175","4","","0","0","22642.08"
"80.T0.11-SKY-mjp-1.1.H","15:00:00","15:00:00","48578","1","","0","0","0.00"
"80.T0.11-SKY-mjp-1.1.H","15:03:00","15:03:00","45513","2","","0","1","173.04"
"80.T0.11-SKY-mjp-1.1.H","15:06:00","15:06:00","45511","3","","0","1","430.69"
"80.T0.11-SKY-mjp-1.1.H","15:31:00","15:31:00","23175","4","","0","0","22642.08"
"80.T2.11-SKY-mjp-1.1.H","18:10:00","18:10:00","48578","1","","0","0","0.00"
"80.T2.11-SKY-mjp-1.1.H","18:13:00","18:13:00","45513","2","","0","1","173.04"
"80.T2.11-SKY-mjp-1.1.H","18:16:00","18:16:00","45511","3","","0","1","430.69"
"80.T2.11-SKY-mjp-1.1.H","18:39:00","18:39:00","23175","4","","0","0","22642.08"
"80.T3.11-SKY-mjp-1.1.H","18:10:00","18:10:00","48578","1","","0","0","0.00"
"80.T3.11-SKY-mjp-1.1.H","18:13:00","18:13:00","45513","2","","0","1","173.04"
"80.T3.11-SKY-mjp-1.1.H","18:16:00","18:16:00","45511","3","","0","1","430.69"
"80.T3.11-SKY-mjp-1.1.H","18:39:00","18:39:00","23175","4","","0","0","22642.08"
